,0
2020-01-03,0.0006381406190045513
2020-01-06,0.013616157623242309
2020-01-07,0.006089003202228965
2020-01-08,0.0222748515243531
2020-01-09,0.005708470887568734
2020-01-10,-0.0005053122057197268
2020-01-13,0.03443057543034256
2020-01-14,-0.0003663204040222634
2020-01-15,-0.007024193842477544
2020-01-16,0.0074681608112845965
2020-01-17,0.0076520206879164
2020-01-21,0.016057839844441257
2020-01-22,0.010167947935964039
2020-01-23,0.004019385383191187
2020-01-24,-0.009817296842238699
2020-01-27,-0.02013436176964256
2020-01-28,0.019202982412325376
2020-01-29,0.01638974254823955
2020-01-30,0.03195183786541286
2020-01-31,-0.014677488662774574
2020-02-03,0.01921321169537547
2020-02-04,0.012338812802719052
2020-02-05,0.002677920062206711
2020-02-06,0.01716726973446979
2020-02-07,-0.0034810177657206326
2020-02-10,0.016685402962123654
2020-02-11,-0.009039111519525961
2020-02-12,0.01073531106428044
2020-02-13,-0.004936217507989071
2020-02-14,0.00425629221439381
2020-02-18,-0.003332714465772793
2020-02-19,0.007475828424199764
2020-02-20,-0.010187648306611383
2020-02-21,-0.025118494610617208
2020-02-24,-0.04448886412901187
2020-02-25,-0.024794269308484808
2020-02-26,0.010471466994230705
2020-02-27,-0.06294708367504773
2020-02-28,0.012940997975487617
2020-03-02,0.03716788967974384
2020-03-03,-0.03435274848105885
2020-03-04,0.03364417731401281
2020-03-05,-0.04866862976981845
2020-03-06,-0.015640244197363876
2020-03-09,-0.06380884295056755
2020-03-10,0.05333344294099264
2020-03-11,-0.050750135345300706
2020-03-12,-0.08268805983090466
2020-03-13,0.09401648295091694
2020-03-16,-0.11100821509341532
2020-03-17,0.032711556692066164
2020-03-18,-0.02053949086296303
2020-03-19,0.016858134760655563
2020-03-20,-0.03852812346113799
2020-03-23,-0.014641143914679635
2020-03-24,0.07366899870000743
2020-03-25,-0.028180892330668783
2020-03-26,0.053751095832094156
2020-03-27,-0.043933700116309926
2020-03-30,0.032510694521395996
2020-03-31,0.013942908633746585
2020-04-01,-0.04536873330720848
2020-04-02,0.017268109395670393
2020-04-03,-0.014337719899746852
2020-04-06,0.08071558789669069
2020-04-07,-0.007903982256594819
2020-04-08,0.01826731751962534
2020-04-09,0.002735243875625597
2020-04-13,0.008920851107826594
