,0
2022-11-10,2.0280127077768677
2022-11-11,2.074139131741306
2022-11-14,2.0405179477545725
2022-11-15,2.0710198919255136
2022-11-16,2.0490936009152474
2022-11-17,2.042819444129555
2022-11-18,2.031840795273233
2022-11-21,1.9776136866586038
2022-11-22,2.00469586609441
2022-11-23,2.059754738369726
2022-11-25,2.0421651506459333
2022-11-28,2.010041585979135
2022-11-29,1.9864716627064665
2022-11-30,2.110571882617943
2022-12-01,2.1097551018584833
2022-12-02,2.106750305730035
2022-12-05,2.0540333203153915
2022-12-06,2.010014532164896
2022-12-07,1.974243536232284
2022-12-08,1.9784255459214677
2022-12-09,1.9841337521545983
2022-12-12,1.9780940230832702
2022-12-13,1.9819447164727655
2022-12-14,1.9592581875887818
2022-12-15,1.9022700166603717
2022-12-16,1.8628726672890508
2022-12-19,1.8375124040206718
2022-12-20,1.8053254654189033
2022-12-21,1.823349109866062
2022-12-22,1.7503336514593917
2022-12-23,1.7501060203515624
2022-12-27,1.6817143917344075
2022-12-28,1.6713848704199354
2022-12-29,1.7405720144336645
2022-12-30,1.7432793997404945
2023-01-03,1.7267819959566004
2023-01-04,1.7015008124644637
2023-01-05,1.666416165622889
2023-01-06,1.7025368925781725
2023-01-09,1.7144618603804809
2023-01-10,1.72418225734026
2023-01-11,1.7730067512008423
2023-01-12,1.7772830545139067
2023-01-13,1.7908223439365831
2023-01-17,1.7948877617712076
2023-01-18,1.777923923375871
2023-01-19,1.7820071143594325
2023-01-20,1.8482209925012245
2023-01-23,1.8807992342817121
2023-01-24,1.8736550752941203
2023-01-25,1.8516256576039607
2023-01-26,1.89508522264158
2023-01-27,1.9140212520150186
2023-01-30,1.8697950305766267
2023-01-31,1.900596648523385
2023-02-01,1.9437102084951514
2023-02-02,2.0381855139775724
2023-02-03,2.0264443577992144
2023-02-06,2.018583844547823
2023-02-07,2.0771025619387466
2023-02-08,2.039502509586748
2023-02-09,2.0221594383992856
2023-02-10,1.9937932700786793
2023-02-13,2.0137799140219306
2023-02-14,2.0507544996252163
2023-02-15,2.0776199193824483
2023-02-16,2.0217362966001318
2023-02-17,2.019441964344905
2023-02-21,1.9553565476167292
2023-02-22,1.9618442946253973
2023-02-23,1.9688696892635764
2023-02-24,1.9273460298158374
2023-02-27,1.9634910994828076
2023-02-28,1.956897084184964
2023-03-01,1.9378947525224401
2023-03-02,1.930690818722495
2023-03-03,1.982024382722746
2023-03-06,1.9925282983040877
2023-03-07,1.957005595102034
2023-03-08,1.9478491901430635
2023-03-09,1.9034046602400236
2023-03-10,1.8827234733581828
2023-03-13,1.9052433389596677
2023-03-14,1.9622683950112507
2023-03-15,1.976750900167217
2023-03-16,2.039235455767267
2023-03-17,2.038353166600032
2023-03-20,2.0393036542698812
2023-03-21,2.107720549584362
2023-03-22,2.074842342657547
2023-03-23,2.101744398588526
2023-03-24,2.1056784094025716
2023-03-27,2.0803256354734576
2023-03-28,2.0604088720149765
2023-03-29,2.095998303580483
2023-03-30,2.1085946699832254
2023-03-31,2.171551481883959
2023-04-03,2.145260568550073
2023-04-04,2.138467537088392
2023-04-05,2.106680950920234
2023-04-06,2.1415392747022617
2023-04-10,2.117752187149376
2023-04-11,2.1041652587075657
2023-04-12,2.081040016177864
2023-04-13,2.1405674393740437
2023-04-14,2.136295649366404
2023-04-17,2.132381739412678
2023-04-18,2.121295601444114
2023-04-19,2.1139300585506455
2023-04-20,2.0594764815210582
2023-04-21,2.060461386468618
2023-04-24,2.0505733003246243
2023-04-25,2.017836335764998
2023-04-26,2.0318474746171953
2023-04-27,2.1028802978605885
2023-04-28,2.1238293420537593
2023-05-01,2.1100936139662023
2023-05-02,2.093140801789901
2023-05-03,2.089696687731597
2023-05-04,2.083690174894521
2023-05-05,2.150680518217712
2023-05-08,2.162722468665396
2023-05-09,2.144633291519261
2023-05-10,2.1791182529444786
2023-05-11,2.209735618464445
2023-05-12,2.196369985132102
2023-05-15,2.1858515825756646
2023-05-16,2.2050601052806424
2023-05-17,2.242936459772661
2023-05-18,2.2778599141763736
2023-05-19,2.2871140734331403
2023-05-22,2.328945724342827
2023-05-23,2.287899230315657
2023-05-24,2.2697832673774867
2023-05-25,2.3129167444367953
2023-05-26,2.365730634404041
2023-05-30,2.3897884367393103
2023-05-31,2.386672327018939
2023-06-01,2.419185676201778
2023-06-02,2.4501820269419143
2023-06-05,2.4637989580037725
2023-06-06,2.475085230870834
2023-06-07,2.4362578564314408
2023-06-08,2.475788326496898
2023-06-09,2.506187291145423
2023-06-12,2.5471542669280045
2023-06-13,2.5732171788854297
2023-06-14,2.5762998582956214
2023-06-15,2.60912561066102
2023-06-16,2.597347577431043
2023-06-20,2.6231137978282755
2023-06-21,2.5611503140690757
2023-06-22,2.6100270934842795
2023-06-23,2.575672582841621
2023-06-26,2.4988775903067664
2023-06-27,2.542955072162875
2023-06-28,2.575788759129678
2023-06-29,2.5728878445385797
2023-06-30,2.614098901891604
2023-07-03,2.646965835002338
2023-07-05,2.661046245070253
2023-07-06,2.6456417470365827
2023-07-07,2.624528678704842
2023-07-10,2.5775354955251784
2023-07-11,2.58202933439687
2023-07-12,2.612751118482313
2023-07-13,2.6686200897384436
2023-07-14,2.6871728125984404
2023-07-17,2.7178191811268437
2023-07-18,2.7455522359959104
2023-07-19,2.729927738708688
2023-07-20,2.6227377818997617
2023-07-21,2.609933470708525
