,Market Crash (-30%),Severe Crash (-50%),Moderate Drawdown (-15%),Bull Shock (+20%),Volatility Spike
2020-04-03,-0.31433771989974685,-0.5143377198997469,-0.16433771989974685,0.18566228010025315,-0.035844299749367134
2020-04-06,-0.2192844121033093,-0.4192844121033093,-0.06928441210330931,0.2807155878966907,0.20178896974172672
2020-04-07,-0.3079039822565948,-0.5079039822565948,-0.1579039822565948,0.19209601774340518,-0.019759955641487047
2020-04-08,-0.28173268248037464,-0.48173268248037465,-0.13173268248037465,0.21826731751962536,0.045668293799063356
2020-04-09,-0.2972647561243744,-0.49726475612437443,-0.1472647561243744,0.2027352438756256,0.006838109689063992
2020-04-13,-0.2910791488921734,-0.4910791488921734,-0.1410791488921734,0.2089208511078266,0.022302127769566485
2020-04-14,-0.25229610766701166,-0.45229610766701167,-0.10229610766701167,0.24770389233298834,0.11925973083247084
2020-04-15,-0.3084732570015896,-0.5084732570015896,-0.1584732570015896,0.1915267429984104,-0.02118314250397402
2020-04-16,-0.2861902649575585,-0.4861902649575585,-0.13619026495755848,0.21380973504244152,0.03452433760610375
2020-04-17,-0.29663985542699817,-0.4966398554269982,-0.14663985542699817,0.20336014457300183,0.00840036143250453
2020-04-20,-0.3180711742682023,-0.5180711742682024,-0.16807117426820234,0.1819288257317977,-0.04517793567050583
2020-04-21,-0.337348140490429,-0.537348140490429,-0.187348140490429,0.162651859509571,-0.09337035122607253
2020-04-22,-0.2663917846245482,-0.4663917846245482,-0.11639178462454822,0.2336082153754518,0.08402053843862944
2020-04-23,-0.3025738155349757,-0.5025738155349757,-0.15257381553497573,0.19742618446502427,-0.0064345388374393245
2020-04-24,-0.2829697784778018,-0.4829697784778018,-0.1329697784778018,0.2170302215221982,0.04257555380549549
2020-04-27,-0.3016104765970988,-0.5016104765970988,-0.15161047659709878,0.19838952340290122,-0.00402619149274695
2020-04-28,-0.3242511381746567,-0.5242511381746567,-0.17425113817465668,0.17574886182534333,-0.060627845436641736
2020-04-29,-0.24636118765212453,-0.44636118765212457,-0.09636118765212454,0.25363881234787544,0.13409703086968863
2020-04-30,-0.2876633547408096,-0.48766335474080963,-0.13766335474080965,0.21233664525919035,0.030841613147975875
2020-05-01,-0.3414557869766193,-0.5414557869766193,-0.19145578697661933,0.15854421302338068,-0.10363946744154834
2020-05-04,-0.2678340451501079,-0.4678340451501079,-0.1178340451501079,0.2321659548498921,0.08041488712473024
2020-05-05,-0.2866776657475555,-0.4866776657475555,-0.1366776657475555,0.2133223342524445,0.03330583563111125
2020-05-06,-0.2909872962449128,-0.4909872962449129,-0.14098729624491285,0.20901270375508715,0.022531759387717856
2020-05-07,-0.29208633153482844,-0.4920863315348285,-0.14208633153482847,0.20791366846517154,0.019784171162928813
2020-05-08,-0.27707825351526477,-0.4770782535152648,-0.12707825351526478,0.22292174648473523,0.05730436621183804
2020-05-11,-0.2930767199913188,-0.4930767199913188,-0.1430767199913188,0.2069232800086812,0.017308200021702996
2020-05-12,-0.314002093451334,-0.514002093451334,-0.16400209345133399,0.18599790654866602,-0.03500523362833498
2020-05-13,-0.3172970776727039,-0.5172970776727039,-0.16729707767270388,0.18270292232729612,-0.04324269418175972
2020-05-14,-0.29220962503375175,-0.49220962503375176,-0.14220962503375176,0.20779037496624825,0.019475937415620592
2020-05-15,-0.29598567940217557,-0.49598567940217564,-0.1459856794021756,0.2040143205978244,0.010035801494560972
2020-05-18,-0.2852403808235335,-0.4852403808235335,-0.13524038082353348,0.21475961917646652,0.036899047941166274
2020-05-19,-0.30679067404249005,-0.5067906740424901,-0.15679067404249006,0.19320932595750995,-0.01697668510622516
2020-05-20,-0.2832848960244124,-0.48328489602441244,-0.13328489602441243,0.21671510397558758,0.04178775993896891
2020-05-21,-0.30187266832056725,-0.5018726683205673,-0.15187266832056728,0.19812733167943272,-0.004681670801418222
2020-05-22,-0.3001616073984586,-0.5001616073984586,-0.1501616073984586,0.1998383926015414,-0.00040401849614651875
2020-05-26,-0.30255744973523696,-0.502557449735237,-0.15255744973523697,0.19744255026476304,-0.00639362433809243
2020-05-27,-0.29802033519979026,-0.4980203351997903,-0.14802033519979027,0.20197966480020974,0.00494916200052431
2020-05-28,-0.30504467192720497,-0.505044671927205,-0.155044671927205,0.194955328072795,-0.01261167981801252
2020-05-29,-0.2864866847794569,-0.4864866847794569,-0.13648668477945688,0.21351331522054312,0.033783288051357774
2020-06-01,-0.27809887333754624,-0.4780988733375462,-0.12809887333754622,0.2219011266624538,0.05475281665613445
2020-06-02,-0.2993105774908298,-0.49931057749082974,-0.14931057749082977,0.20068942250917024,0.0017235562729255721
2020-06-03,-0.29811169789384817,-0.4981116978938481,-0.14811169789384815,0.20188830210615186,0.004720755265379614
2020-06-04,-0.31491660755998163,-0.5149166075599816,-0.1649166075599816,0.1850833924400184,-0.03729151889995404
2020-06-05,-0.2762355096988726,-0.4762355096988726,-0.12623550969887262,0.22376449030112738,0.05941122575281843
2020-06-08,-0.27740499699134785,-0.47740499699134786,-0.12740499699134786,0.22259500300865215,0.05648750752163034
2020-06-09,-0.29097824495612246,-0.4909782449561225,-0.1409782449561225,0.20902175504387752,0.022554387609693763
2020-06-10,-0.260206013893237,-0.460206013893237,-0.110206013893237,0.239793986106763,0.09948496526690748
2020-06-11,-0.34873673930813226,-0.5487367393081323,-0.19873673930813227,0.15126326069186774,-0.12184184827033068
2020-06-12,-0.3038573953631387,-0.5038573953631387,-0.15385739536313872,0.19614260463686128,-0.009643488407846817
2020-06-15,-0.2792631389272451,-0.4792631389272451,-0.12926313892724509,0.22073686107275492,0.05184215268188727
2020-06-16,-0.2854339118813406,-0.48543391188134066,-0.13543391188134063,0.21456608811865938,0.03641522029664841
2020-06-17,-0.2955680960264907,-0.49556809602649066,-0.14556809602649068,0.20443190397350933,0.01107975993377329
2020-06-18,-0.2967675162332337,-0.4967675162332337,-0.1467675162332337,0.2032324837667663,0.008081209416915744
2020-06-19,-0.30441862701877753,-0.5044186270187776,-0.15441862701877757,0.19558137298122244,-0.011046567546943928
2020-06-22,-0.2846424778674591,-0.4846424778674591,-0.13464247786745911,0.2153575221325409,0.0383938053313522
2020-06-23,-0.2889569343104625,-0.4889569343104625,-0.1389569343104625,0.2110430656895375,0.027607664223843753
2020-06-24,-0.3252047463155887,-0.5252047463155888,-0.17520474631558874,0.17479525368441126,-0.06301186578897187
2020-06-25,-0.285349341156403,-0.485349341156403,-0.13534934115640299,0.21465065884359702,0.03662664710899252
2020-06-26,-0.3334628099504858,-0.5334628099504858,-0.18346280995048578,0.16653719004951423,-0.08365702487621446
2020-06-29,-0.27218162485900654,-0.47218162485900655,-0.12218162485900655,0.22781837514099346,0.06954593785248361
2020-06-30,-0.2707334348160937,-0.4707334348160937,-0.1207334348160937,0.2292665651839063,0.07316641295976575
2020-07-01,-0.2928410731230024,-0.4928410731230024,-0.14284107312300243,0.20715892687699758,0.017897317192493944
2020-07-02,-0.2912048009409108,-0.4912048009409108,-0.14120480094091076,0.20879519905908925,0.021987997647723065
2020-07-06,-0.2768409985196862,-0.4768409985196862,-0.12684099851968617,0.22315900148031384,0.057897503700784544
2020-07-07,-0.307188756283253,-0.507188756283253,-0.15718875628325296,0.19281124371674704,-0.017971890708132446
2020-07-08,-0.2826047566892592,-0.48260475668925923,-0.13260475668925925,0.21739524331074075,0.04348810827685187
2020-07-09,-0.29287390983173117,-0.4928739098317312,-0.14287390983173118,0.20712609016826883,0.01781522542067207
2020-07-10,-0.29342172287097806,-0.4934217228709781,-0.14342172287097804,0.20657827712902196,0.016445692822554876
2020-07-13,-0.31823010781331246,-0.5182301078133125,-0.1682301078133125,0.18176989218668752,-0.04557526953328123
2020-07-14,-0.2903558626890177,-0.4903558626890177,-0.14035586268901773,0.20964413731098228,0.024110343277455665
2020-07-15,-0.299727889083341,-0.49972788908334104,-0.149727889083341,0.200272110916659,0.0006802772916474641
2020-07-16,-0.30951851278004155,-0.5095185127800416,-0.15951851278004156,0.19048148721995845,-0.023796281950103897
2020-07-17,-0.3028712350897898,-0.5028712350897898,-0.1528712350897898,0.1971287649102102,-0.007178087724474566
2020-07-20,-0.26776584943289977,-0.4677658494328998,-0.11776584943289979,0.23223415056710023,0.08058537641775051
2020-07-21,-0.310566835491102,-0.5105668354911019,-0.16056683549110198,0.18943316450889802,-0.026417088727754973
2020-07-22,-0.2922235133381802,-0.4922235133381802,-0.14222351333818023,0.20777648666181978,0.019441216654549443
2020-07-23,-0.340811656320565,-0.5408116563205649,-0.19081165632056496,0.15918834367943502,-0.10202914080141245
2020-07-24,-0.303661568298298,-0.503661568298298,-0.153661568298298,0.196338431701702,-0.009153920745744996
2020-07-27,-0.2838086556936581,-0.4838086556936581,-0.13380865569365813,0.2161913443063419,0.0404783607658547
2020-07-28,-0.31508866686412806,-0.5150886668641281,-0.1650886668641281,0.1849113331358719,-0.03772166716032025
2020-07-29,-0.2853625607018169,-0.48536256070181694,-0.13536256070181693,0.21463743929818307,0.036593598245457645
2020-07-30,-0.2940629466555631,-0.4940629466555631,-0.14406294665556313,0.20593705334443688,0.014842633361092181
2020-07-31,-0.27388531063259974,-0.47388531063259975,-0.12388531063259972,0.22611468936740028,0.06528672341850067
2020-08-03,-0.27665557007640035,-0.47665557007640036,-0.12665557007640035,0.22334442992359965,0.05836107480899912
2020-08-04,-0.3051401441162019,-0.5051401441162019,-0.1551401441162019,0.19485985588379812,-0.012850360290504745
2020-08-05,-0.2971844261585693,-0.49718442615856934,-0.14718442615856933,0.20281557384143067,0.007038934603576636
2020-08-06,-0.27747604429387984,-0.47747604429387985,-0.12747604429387988,0.22252395570612013,0.05630988926530031
2020-08-07,-0.3140257879648771,-0.5140257879648772,-0.16402578796487713,0.18597421203512288,-0.03506446991219285
2020-08-10,-0.30145522523385493,-0.501455225233855,-0.15145522523385493,0.19854477476614507,-0.003638063084637365
2020-08-11,-0.3204788447007169,-0.5204788447007169,-0.17047884470071692,0.1795211552992831,-0.0511971117517923
2020-08-12,-0.27408561638680384,-0.4740856163868038,-0.12408561638680382,0.22591438361319618,0.06478595903299043
2020-08-13,-0.29236721349845735,-0.49236721349845736,-0.14236721349845738,0.20763278650154263,0.019081966253856546
2020-08-14,-0.30263525766443516,-0.5026352576644352,-0.15263525766443517,0.19736474233556484,-0.006588144161087911
2020-08-17,-0.2961383535000434,-0.4961383535000434,-0.14613835350004342,0.20386164649995658,0.009654116249891445
2020-08-18,-0.28552440544590335,-0.48552440544590336,-0.13552440544590338,0.21447559455409662,0.036188986385241546
2020-08-19,-0.30422034179409896,-0.504220341794099,-0.154220341794099,0.195779658205901,-0.010550854485247486
2020-08-20,-0.2774969235031025,-0.4774969235031025,-0.12749692350310252,0.2225030764968975,0.05625769124224368
2020-08-21,-0.28686966719497303,-0.48686966719497304,-0.13686966719497304,0.21313033280502697,0.0328258320125674
2020-08-24,-0.29348916779560885,-0.49348916779560886,-0.14348916779560886,0.20651083220439115,0.016277080510977846
2020-08-25,-0.29362656830386213,-0.49362656830386215,-0.1436265683038621,0.2063734316961379,0.01593357924034468
2020-08-26,-0.2786264444153091,-0.4786264444153091,-0.1286264444153091,0.2213735555846909,0.05343388896172725
2020-08-27,-0.30000369224145645,-0.5000036922414565,-0.1500036922414565,0.19999630775854352,-9.23060364122234e-06
2020-08-28,-0.29490918812800515,-0.49490918812800516,-0.14490918812800513,0.20509081187199488,0.012727029679987146
2020-08-31,-0.2966607677479793,-0.4966607677479793,-0.14666076774797931,0.2033392322520207,0.0083480806300517
2020-09-01,-0.2800289220019242,-0.4800289220019242,-0.1300289220019242,0.2199710779980758,0.049927694995189495
2020-09-02,-0.2835398577310065,-0.4835398577310065,-0.1335398577310065,0.21646014226899352,0.04115035567248375
2020-09-03,-0.3623531452214861,-0.562353145221486,-0.21235314522148607,0.1376468547785139,-0.15588286305371524
2020-09-04,-0.3165142465232743,-0.5165142465232744,-0.16651424652327432,0.1834857534767257,-0.041285616308185835
2020-09-08,-0.35107244875912547,-0.5510724487591254,-0.20107244875912544,0.14892755124087456,-0.1276811218978136
2020-09-09,-0.26848824722011844,-0.46848824722011845,-0.11848824722011844,0.23151175277988156,0.0787793819497039
2020-09-10,-0.32464229267886935,-0.5246422926788694,-0.17464229267886938,0.17535770732113062,-0.06160573169717346
2020-09-11,-0.3086947386345703,-0.5086947386345704,-0.15869473863457034,0.19130526136542966,-0.021736846586425853
2020-09-14,-0.2897627489569684,-0.4897627489569684,-0.1397627489569684,0.2102372510430316,0.025593127607578946
2020-09-15,-0.2884359102990405,-0.4884359102990405,-0.13843591029904048,0.21156408970095952,0.0289102242523988
2020-09-16,-0.31934440992138086,-0.5193444099213809,-0.16934440992138086,0.18065559007861914,-0.04836102480345214
2020-09-17,-0.31440300424876144,-0.5144030042487614,-0.16440300424876142,0.18559699575123859,-0.03600751062190357
2020-09-18,-0.3222044127037703,-0.5222044127037703,-0.1722044127037703,0.1777955872962297,-0.05551103175942576
2020-09-21,-0.29566038489417945,-0.49566038489417946,-0.14566038489417946,0.20433961510582055,0.010849037764551345
2020-09-22,-0.278288667336349,-0.478288667336349,-0.12828866733634903,0.221711332663651,0.05427833165912745
2020-09-23,-0.33596879444935857,-0.5359687944493585,-0.18596879444935854,0.16403120555064146,-0.08992198612339637
2020-09-24,-0.2892341505372708,-0.4892341505372708,-0.1392341505372708,0.2107658494627292,0.02691462365682294
2020-09-25,-0.27743222769815284,-0.47743222769815286,-0.12743222769815282,0.22256777230184718,0.056419430754617916
2020-09-28,-0.2854967025967608,-0.4854967025967608,-0.13549670259676078,0.2145032974032392,0.03625824350809801
2020-09-29,-0.304294540599983,-0.504294540599983,-0.154294540599983,0.19570545940001702,-0.010736351499957504
2020-09-30,-0.2908008486749561,-0.4908008486749561,-0.1408008486749561,0.2091991513250439,0.022997878312609715
2020-10-01,-0.2807076053560119,-0.4807076053560119,-0.13070760535601192,0.2192923946439881,0.04823098660997019
2020-10-02,-0.339209119979269,-0.539209119979269,-0.189209119979269,0.160790880020731,-0.09802279994817253
2020-10-05,-0.27611267290269753,-0.47611267290269754,-0.12611267290269754,0.22388732709730247,0.059718317743256144
2020-10-06,-0.32483165944556525,-0.5248316594455653,-0.17483165944556525,0.17516834055443475,-0.06207914861391314
2020-10-07,-0.2829844846951741,-0.48298448469517413,-0.13298448469517413,0.21701551530482588,0.04253878826206467
2020-10-08,-0.2945914051117108,-0.49459140511171085,-0.1445914051117108,0.2054085948882892,0.013521487220722953
2020-10-09,-0.2797713998088394,-0.4797713998088394,-0.12977139980883942,0.22022860019116058,0.05057150047790143
2020-10-12,-0.26396511749541157,-0.4639651174954116,-0.11396511749541158,0.23603488250458843,0.09008720626147104
2020-10-13,-0.3021214156960077,-0.5021214156960077,-0.15212141569600768,0.19787858430399233,-0.005303539240019209
2020-10-14,-0.29443048194846216,-0.4944304819484622,-0.14443048194846217,0.20556951805153784,0.013923795128844563
2020-10-15,-0.3105063649881165,-0.5105063649881165,-0.16050636498811652,0.1894936350118835,-0.02626591247029131
2020-10-16,-0.3064039609542584,-0.5064039609542584,-0.15640396095425843,0.19359603904574157,-0.01600990238564609
2020-10-19,-0.32370636110273965,-0.5237063611027397,-0.17370636110273965,0.17629363889726035,-0.05926590275684915
2020-10-20,-0.29788555634994307,-0.497885556349943,-0.14788555634994305,0.20211444365005696,0.005286109125142366
2020-10-21,-0.2947661276315263,-0.4947661276315263,-0.1447661276315263,0.2052338723684737,0.013084680921184241
2020-10-22,-0.2969727845438936,-0.4969727845438936,-0.1469727845438936,0.2030272154561064,0.007568038640266006
2020-10-23,-0.2990312585286564,-0.49903125852865643,-0.14903125852865642,0.20096874147134358,0.002421853678358926
2020-10-26,-0.31499784618737003,-0.51499784618737,-0.16499784618737,0.18500215381263,-0.037494615468425044
2020-10-27,-0.288071502066216,-0.488071502066216,-0.13807150206621602,0.211928497933784,0.029821244834459942
2020-10-28,-0.34861170977483424,-0.5486117097748342,-0.19861170977483422,0.15138829022516578,-0.12152927443708557
2020-10-29,-0.27691528953845185,-0.47691528953845186,-0.12691528953845185,0.22308471046154815,0.05771177615387035
2020-10-30,-0.32204315213942647,-0.5220431521394264,-0.17204315213942648,0.17795684786057353,-0.0551078803485662
2020-11-02,-0.29157146997508343,-0.4915714699750835,-0.14157146997508346,0.20842853002491654,0.021071325062291327
2020-11-03,-0.27277788307617246,-0.47277788307617247,-0.12277788307617246,0.22722211692382754,0.06805529230956883
2020-11-04,-0.2644646835212857,-0.4644646835212858,-0.11446468352128575,0.23553531647871426,0.08883829119678562
2020-11-05,-0.2709588066358679,-0.4709588066358679,-0.12095880663586792,0.2290411933641321,0.0726029834103302
2020-11-06,-0.3046773972030107,-0.5046773972030107,-0.15467739720301069,0.19532260279698932,-0.011693493007526728
2020-11-09,-0.31582365772869225,-0.5158236577286923,-0.1658236577286923,0.18417634227130772,-0.03955914432173073
2020-11-10,-0.3188752826771037,-0.5188752826771037,-0.1688752826771037,0.1811247173228963,-0.04718820669275925
2020-11-11,-0.27995397467666283,-0.47995397467666284,-0.12995397467666284,0.22004602532333717,0.050115063308342894
2020-11-12,-0.3054951059149743,-0.5054951059149744,-0.15549510591497434,0.19450489408502566,-0.013737764787435866
2020-11-13,-0.29674960584316407,-0.4967496058431641,-0.14674960584316407,0.20325039415683593,0.008125985392089807
2020-11-16,-0.29662607414586684,-0.4966260741458669,-0.14662607414586687,0.20337392585413314,0.008434814635332813
2020-11-17,-0.2861203104878375,-0.4861203104878375,-0.1361203104878375,0.21387968951216252,0.03469922378040627
2020-11-18,-0.2839523542321692,-0.4839523542321692,-0.1339523542321692,0.2160476457678308,0.040119114419576996
2020-11-19,-0.2881794151587206,-0.4881794151587206,-0.1381794151587206,0.2118205848412794,0.029551462103198506
2020-11-20,-0.31304536668637906,-0.513045366686379,-0.16304536668637903,0.18695463331362097,-0.0326134167159476
2020-11-23,-0.29235813516069703,-0.49235813516069704,-0.14235813516069704,0.20764186483930297,0.019104662098257397
2020-11-24,-0.27167404929579897,-0.471674049295799,-0.12167404929579897,0.22832595070420103,0.07081487676050255
2020-11-25,-0.289379414690664,-0.48937941469066404,-0.13937941469066403,0.21062058530933597,0.026551463273339904
2020-11-27,-0.28901082822039464,-0.48901082822039466,-0.13901082822039465,0.21098917177960536,0.02747292944901336
2020-11-30,-0.3083470790128676,-0.5083470790128676,-0.1583470790128676,0.1916529209871324,-0.020867697532169008
2020-12-01,-0.2769312277102451,-0.4769312277102451,-0.1269312277102451,0.2230687722897549,0.057671930724387255
2020-12-02,-0.30290244596957083,-0.5029024459695708,-0.15290244596957084,0.19709755403042917,-0.0072561149239271094
2020-12-03,-0.2909631910135422,-0.49096319101354224,-0.1409631910135422,0.2090368089864578,0.02259202246614446
2020-12-04,-0.2987115040679872,-0.49871150406798714,-0.14871150406798717,0.20128849593201284,0.0032212398300320716
2020-12-07,-0.28034946197905714,-0.48034946197905715,-0.13034946197905714,0.21965053802094286,0.049126345052357134
2020-12-08,-0.29368527257177396,-0.49368527257177397,-0.14368527257177396,0.20631472742822604,0.015786818570565075
2020-12-09,-0.33229491144778434,-0.5322949114477843,-0.1822949114477843,0.1677050885522157,-0.0807372786194608
2020-12-10,-0.2904040457163115,-0.49040404571631147,-0.1404040457163115,0.20959595428368852,0.023989885709221268
2020-12-11,-0.304332449230206,-0.504332449230206,-0.15433244923020603,0.19566755076979397,-0.010831123075515092
2020-12-14,-0.29100108601624886,-0.49100108601624887,-0.14100108601624886,0.20899891398375114,0.022497284959377833
2020-12-15,-0.28903498636791747,-0.4890349863679174,-0.13903498636791745,0.21096501363208256,0.02741253408020637
2020-12-16,-0.2989361238380061,-0.4989361238380061,-0.1489361238380061,0.2010638761619939,0.0026596904049847048
2020-12-17,-0.28694133424149304,-0.48694133424149305,-0.13694133424149305,0.21305866575850696,0.03264666439626737
2020-12-18,-0.29242094925252743,-0.49242094925252744,-0.14242094925252743,0.20757905074747257,0.0189476268686814
2020-12-21,-0.30735646302221387,-0.5073564630222139,-0.1573564630222139,0.1926435369777861,-0.018391157555534762
2020-12-22,-0.2973108607314444,-0.4973108607314445,-0.14731086073144445,0.20268913926855556,0.006722848171388865
2020-12-23,-0.30151379017542324,-0.5015137901754233,-0.15151379017542327,0.19848620982457674,-0.0037844754385581852
2020-12-24,-0.2890705717925592,-0.4890705717925592,-0.1390705717925592,0.21092942820744082,0.027323570518602014
2020-12-28,-0.28249873391887925,-0.48249873391887926,-0.13249873391887926,0.21750126608112075,0.04375316520280184
2020-12-29,-0.3058075830273729,-0.5058075830273729,-0.1558075830273729,0.1941924169726271,-0.014518957568432286
2020-12-30,-0.2968085023137995,-0.4968085023137996,-0.14680850231379955,0.20319149768620046,0.007978744215501113
2020-12-31,-0.2953962596205608,-0.4953962596205609,-0.14539625962056085,0.20460374037943915,0.011509350948597855
2021-01-04,-0.3063318539033512,-0.5063318539033512,-0.15633185390335122,0.19366814609664879,-0.015829634758378064
2021-01-05,-0.29300428839088505,-0.49300428839088506,-0.14300428839088505,0.20699571160911495,0.017489279022787352
2021-01-06,-0.3086086479004201,-0.5086086479004202,-0.15860864790042012,0.1913913520995799,-0.02152161975105031
2021-01-07,-0.2570074440501797,-0.45700744405017973,-0.10700744405017973,0.24299255594982028,0.10748138987455066
2021-01-08,-0.27392640877367724,-0.47392640877367725,-0.12392640877367725,0.22607359122632276,0.06518397806580686
2021-01-11,-0.3333914036735627,-0.5333914036735626,-0.18339140367356266,0.16660859632643735,-0.08347850918390666
2021-01-12,-0.2943574802095841,-0.49435748020958414,-0.1443574802095841,0.2056425197904159,0.01410629947603971
2021-01-13,-0.2917168406379937,-0.4917168406379937,-0.1417168406379937,0.2082831593620063,0.020707898405015746
2021-01-14,-0.31239807307230394,-0.5123980730723039,-0.16239807307230394,0.18760192692769606,-0.030995182680759875
2021-01-15,-0.3100140537144451,-0.5100140537144451,-0.1600140537144451,0.1899859462855549,-0.025035134286112773
2021-01-19,-0.28075048931819435,-0.48075048931819436,-0.13075048931819436,0.21924951068180565,0.04812377670451409
2021-01-20,-0.26750771582934285,-0.46750771582934286,-0.11750771582934286,0.23249228417065715,0.08123071042664284
2021-01-21,-0.29116203484409686,-0.4911620348440968,-0.14116203484409684,0.20883796515590317,0.022094912889757887
2021-01-22,-0.29310889707680887,-0.4931088970768089,-0.14310889707680888,0.20689110292319113,0.017227757307977792
2021-01-25,-0.27924799175143533,-0.4792479917514353,-0.1292479917514353,0.2207520082485647,0.05188002062141171
2021-01-26,-0.2935324203294979,-0.4935324203294979,-0.1435324203294979,0.2064675796705021,0.01616894917625525
2021-01-27,-0.31793939135190985,-0.5179393913519099,-0.16793939135190986,0.18206060864809015,-0.04484847837977465
2021-01-28,-0.30617170399849436,-0.5061717039984943,-0.15617170399849434,0.19382829600150567,-0.015429259996235858
2021-01-29,-0.3328590550257672,-0.5328590550257671,-0.18285905502576716,0.16714094497423285,-0.08214763756441791
2021-02-01,-0.26406645300065446,-0.46406645300065447,-0.11406645300065446,0.23593354699934554,0.08983386749836383
2021-02-02,-0.2853044816165795,-0.48530448161657946,-0.1353044816165795,0.21469551838342052,0.03673879595855127
2021-02-03,-0.284995976849745,-0.48499597684974505,-0.13499597684974501,0.215004023150255,0.03751005787563745
2021-02-04,-0.2968838380376927,-0.4968838380376927,-0.1468838380376927,0.2031161619623073,0.007790404905768239
2021-02-05,-0.29560036766042563,-0.4956003676604257,-0.14560036766042567,0.20439963233957434,0.010999080848935819
2021-02-08,-0.2967710571796638,-0.49677105717966374,-0.14677105717966377,0.20322894282033624,0.00807235705084057
2021-02-09,-0.3054679718683021,-0.5054679718683022,-0.15546797186830213,0.19453202813169787,-0.013669929670755351
2021-02-10,-0.31382731997228525,-0.5138273199722853,-0.16382731997228525,0.18617268002771475,-0.03456829993071314
2021-02-11,-0.2965753159071308,-0.49657531590713083,-0.14657531590713083,0.20342468409286918,0.00856171023217292
2021-02-12,-0.29669034317610965,-0.49669034317610966,-0.14669034317610966,0.20330965682389035,0.008274142059725847
2021-02-16,-0.30932465263312225,-0.5093246526331222,-0.15932465263312223,0.19067534736687777,-0.023311631582805595
2021-02-17,-0.3019599292185309,-0.5019599292185308,-0.15195992921853088,0.19804007078146912,-0.0048998230463272174
2021-02-18,-0.3072572418891585,-0.5072572418891585,-0.1572572418891585,0.19274275811084152,-0.018143104722896236
2021-02-19,-0.3064102809984606,-0.5064102809984606,-0.15641028099846063,0.19358971900153937,-0.016025702496151595
2021-02-22,-0.3398408401080478,-0.5398408401080478,-0.1898408401080478,0.1601591598919522,-0.09960210027011952
2021-02-23,-0.3063549771571613,-0.5063549771571614,-0.15635497715716132,0.1936450228428387,-0.01588744289290331
2021-02-24,-0.2812594251928782,-0.48125942519287823,-0.13125942519287823,0.21874057480712178,0.04685143701780442
2021-02-25,-0.34238359857672984,-0.5423835985767298,-0.19238359857672982,0.15761640142327019,-0.10595899644182456
2021-02-26,-0.29752666537469535,-0.49752666537469536,-0.14752666537469536,0.20247333462530465,0.006183336563261588
2021-03-01,-0.2698566587742359,-0.46985665877423594,-0.11985665877423594,0.23014334122576405,0.07535835306441012
2021-03-02,-0.31147457439658865,-0.5114745743965886,-0.16147457439658863,0.18852542560341137,-0.028686435991471602
2021-03-03,-0.3250596315428062,-0.5250596315428062,-0.1750596315428062,0.1749403684571938,-0.06264907885701555
2021-03-04,-0.3017374669530136,-0.5017374669530137,-0.15173746695301363,0.19826253304698638,-0.004343667382534112
2021-03-05,-0.27881504972747323,-0.47881504972747324,-0.12881504972747326,0.22118495027252674,0.052962375681316835
2021-03-08,-0.3327791551426847,-0.5327791551426847,-0.1827791551426847,0.1672208448573153,-0.08194788785671175
2021-03-09,-0.27345101248565,-0.47345101248565,-0.12345101248565,0.22654898751435,0.06637246878587497
2021-03-10,-0.3042322771064614,-0.5042322771064615,-0.15423227710646142,0.1957677228935386,-0.010580692766153539
2021-03-11,-0.2775917090208581,-0.4775917090208581,-0.12759170902085815,0.2224082909791419,0.056020727447854655
2021-03-12,-0.3133143449668389,-0.5133143449668389,-0.16331434496683894,0.18668565503316106,-0.033285862417097356
2021-03-15,-0.29368057254733904,-0.49368057254733905,-0.143680572547339,0.20631942745266096,0.015798568631652417
